,Document Name,Location,Category 1 (Mandatory),Category 2 (Optional),Category 3 (Optional),path
493,covid-19_keeping_your_loved_one_safe_in_residential_care_storyboard_user_guide.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
494,covid-19_keeping_yourself_safe_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
495,covid-19_keeping_yourself_safe_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
496,covid-19_keeping_yourself_safe_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
497,covid-19_self_isolation_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
498,covid-19_self_isolation_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
499,covid-19_self_isolation_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
500,covid-19_social_and_physical_distancing_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
501,covid-19_social_and_physical_distancing_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
502,covid-19_social_and_physical_distancing_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
503,covid-19_staying_safe_in_rural_and_remote_communities_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
504,covid-19_staying_safe_in_rural_and_remote_communities_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
505,covid-19_staying_safe_in_rural_and_remote_communities_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
506,covid-19_working_safely_in_community_care_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
507,covid-19_working_safely_in_community_care_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
508,covid-19_working_safely_in_community_care_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
509,covid-19-flowchart_a3_posters_v12.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Poster,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
510,email_footer_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
511,keeping_your_loved_one_safe_in_residential_care_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
512,social_media_tile_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
513,website_banner_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
514,a3_poster_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Poster ,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
515,a3_poster_-_what_to_expect_during_a_covid-19_outbreak.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Poster,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
516,a4_guide_-_what_to_expect_during_a_covid-19_outbreak.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
517,a4_how-to_guide_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
518,ACQSC Schematic.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
519,acqsc_fact_sheet_industry_code_covid_visit.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
520,acqsc_factsheet_res_covid_questions_v4.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
521,are_you_alert_and_ready_-_home_care_services.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
522,are_you_alert_and_ready_residential_all_states.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
523,are_you_alert_and_ready_v1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
524,MOU - ACQSC and OHO QLD.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Memorandum of Understanding']"
525,MoU ACQSC and AHPRA.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Memorandum of Understanding']"
526,Signed MoU HCCC & ACQSC 151019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Memorandum of Understanding']"
527,signed_mou_with_doh.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Memorandum of Understanding']"
528,signed_schedule_communication_data.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Memorandum of Understanding']"
529,acqsc_six_steps_for_safe_prescribing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
530,acqsc_translated-information-for-consumer-poster_acc.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
531,FOI Application Form - December 2018.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
532,self-assessment_tool_psychotropic_medications_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
533,Summary of actions - Directions Issued Wynwood Nursing Home.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
534,Unexplained absence form 27 02 2020.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
535,ACQSC Enterprise Agreement 2019-2022.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'Other']"
536,aged-care-complaints-commissioner-annual-report-2015-16.docx,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Annual Reports']"
537,aged-care-complaints-commissioner-annual-report-2015-16.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Annual Reports']"
538,Annual-Report-2016-17-PDF.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Annual Reports']"
539,annual-report-2016-17-word.docx,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Annual Reports']"
540,Aged Care Complaints Commissioner � Annual Report 2017�18.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Annual Reports']"
541,aged_care_complaints_commissioner_annual_report_2017-18.docx,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Annual Reports']"
542,Aged Care Complaints Commissioner - Corporate Plan - Quality improvement sub-plan_1.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Corporate Plan']"
543,aged-care-complaints-commissioners-corporate-plan-2017-and-2018.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Aged Care Complaints Commissioner', 'Corporate Plan']"
544,SDM-Policy-Guidelines.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Advance Care Planning,Advanced Care Planning,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Advance Care Planning']"
545,report-national-acd-prevalence-study-2019.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Advance Care Planning,Advanced Care Planning,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Advance Care Planning']"
546,Delirium-CCS-Clinician-Fact-sheet-Web-PDF.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Clinical Care Standards,Clinical Care Standard,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Clinical Care Standards']"
547,Delirium-Clinical-Care-Standard-Web-PDF.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Clinical Care Standards,Clinical Care Standard,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Clinical Care Standards']"
548,Antimicrobial-Stewardship-Clinical-Care-Standard-web.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Clinical Care Standards,Clinical Care Standard,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Clinical Care Standards']"
549,flu_vax_poster_aged_care_residential.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\COVID-19,Handbook,COVID-19,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'COVID-19']"
550,coronavirus-covid-19-when-to-use-personal-protective-equipment-in-aged-care.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\COVID-19,Handbook,COVID-19,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'COVID-19']"
551,01ebfd4b-99b9-439e-8c19-126090cbb9c3.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Diabetes,Handbook,Diabetes,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Diabetes']"
552,LAVER_Dementia_Guidleines_recommendations_PRVW5.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Dementia,Handbook,Dementia,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Dementia']"
553,Helpsheet-Environment03_HowToDesign_english.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Dementia,Handbook,Dementia,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Dementia']"
554,NationalMealsGuidelines2016.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Food and Nutrition,Handbook,Food and Nutrition,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Food and Nutrition']"
555,BestPracticeFoodandNutritionManualforAgedCareEdition2.1.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Food and Nutrition,Handbook,Food and Nutrition,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Food and Nutrition']"
556,BL_1263A_06_16.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Mental Health,Handbook,Mental Health,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Mental Health']"
557,Recognising-Signs-of-Deterioration-in-a-Persons-Mental-State-Gaskin-Research-Final-Report.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Mental Health,Handbook,Mental Health,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Mental Health']"
558,BL_1263A 06_16.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Mental Health,Handbook,Mental Health,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Mental Health']"
559,DCRC-Sexuality-Assessment-Tool-SexAT.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Sexual Assessment,Handbook,Sexual Assessment,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'Handbooks', 'Sexual Assessment']"
